source,locality,bhk,price_raw,area_raw,title,url,scraped_date,price,area_sqft,price_per_sqft,year,month,month_name,week_number,festival,is_festival
magicbricks,Bairagarh,1 BHK,"₹ 5,000/month",534 sq.ft,1 BHK Flat in Bairagarh,https://example.com/bairagarh/1-bhk,2024-01-15,5000,534.0,9.36,2024,1,Jan,3,,False
magicbricks,Bairagarh,1 BHK,"₹ 5,000/month",433 sq.ft,1 BHK Flat in Bairagarh,https://example.com/bairagarh/1-bhk,2024-01-15,5000,433.0,11.55,2024,1,Jan,3,,False
99acres,Bairagarh,1 BHK,"₹ 5,500/month",620 sq.ft,1 BHK Flat in Bairagarh,https://example.com/bairagarh/1-bhk,2024-01-15,5500,620.0,8.87,2024,1,Jan,3,,False
99acres,Bairagarh,1 BHK,"₹ 5,000/month",492 sq.ft,1 BHK Flat in Bairagarh,https://example.com/bairagarh/1-bhk,2024-01-15,5000,492.0,10.16,2024,1,Jan,3,,False
magicbricks,Bairagarh,2 BHK,"₹ 7,000/month",853 sq.ft,2 BHK Flat in Bairagarh,https://example.com/bairagarh/2-bhk,2024-01-15,7000,853.0,8.21,2024,1,Jan,3,,False
99acres,Bairagarh,2 BHK,"₹ 9,000/month",914 sq.ft,2 BHK Flat in Bairagarh,https://example.com/bairagarh/2-bhk,2024-01-15,9000,914.0,9.85,2024,1,Jan,3,,False
magicbricks,Bairagarh,2 BHK,"₹ 8,000/month",934 sq.ft,2 BHK Flat in Bairagarh,https://example.com/bairagarh/2-bhk,2024-01-15,8000,934.0,8.57,2024,1,Jan,3,,False
99acres,Bairagarh,2 BHK,"₹ 9,500/month",1026 sq.ft,2 BHK Flat in Bairagarh,https://example.com/bairagarh/2-bhk,2024-01-15,9500,1026.0,9.26,2024,1,Jan,3,,False
99acres,Bairagarh,3 BHK,"₹ 12,500/month",1476 sq.ft,3 BHK Flat in Bairagarh,https://example.com/bairagarh/3-bhk,2024-01-15,12500,1476.0,8.47,2024,1,Jan,3,,False
99acres,Bairagarh,3 BHK,"₹ 17,500/month",1206 sq.ft,3 BHK Flat in Bairagarh,https://example.com/bairagarh/3-bhk,2024-01-15,17500,1206.0,14.51,2024,1,Jan,3,,False
99acres,Bairagarh,3 BHK,"₹ 12,500/month",1397 sq.ft,3 BHK Flat in Bairagarh,https://example.com/bairagarh/3-bhk,2024-01-15,12500,1397.0,8.95,2024,1,Jan,3,,False
99acres,Bairagarh,3 BHK,"₹ 13,500/month",1209 sq.ft,3 BHK Flat in Bairagarh,https://example.com/bairagarh/3-bhk,2024-01-15,13500,1209.0,11.17,2024,1,Jan,3,,False
magicbricks,Misrod,1 BHK,"₹ 5,500/month",451 sq.ft,1 BHK Flat in Misrod,https://example.com/misrod/1-bhk,2024-01-15,5500,451.0,12.2,2024,1,Jan,3,,False
magicbricks,Misrod,1 BHK,"₹ 4,500/month",526 sq.ft,1 BHK Flat in Misrod,https://example.com/misrod/1-bhk,2024-01-15,4500,526.0,8.56,2024,1,Jan,3,,False
99acres,Misrod,1 BHK,"₹ 5,000/month",626 sq.ft,1 BHK Flat in Misrod,https://example.com/misrod/1-bhk,2024-01-15,5000,626.0,7.99,2024,1,Jan,3,,False
magicbricks,Misrod,1 BHK,"₹ 6,000/month",423 sq.ft,1 BHK Flat in Misrod,https://example.com/misrod/1-bhk,2024-01-15,6000,423.0,14.18,2024,1,Jan,3,,False
99acres,Misrod,1 BHK,"₹ 4,000/month",607 sq.ft,1 BHK Flat in Misrod,https://example.com/misrod/1-bhk,2024-01-15,4000,607.0,6.59,2024,1,Jan,3,,False
99acres,Misrod,1 BHK,"₹ 5,000/month",401 sq.ft,1 BHK Flat in Misrod,https://example.com/misrod/1-bhk,2024-01-15,5000,401.0,12.47,2024,1,Jan,3,,False
magicbricks,Misrod,1 BHK,"₹ 5,000/month",559 sq.ft,1 BHK Flat in Misrod,https://example.com/misrod/1-bhk,2024-01-15,5000,559.0,8.94,2024,1,Jan,3,,False
magicbricks,Misrod,1 BHK,"₹ 5,500/month",440 sq.ft,1 BHK Flat in Misrod,https://example.com/misrod/1-bhk,2024-01-15,5500,440.0,12.5,2024,1,Jan,3,,False
magicbricks,Misrod,2 BHK,"₹ 7,000/month",893 sq.ft,2 BHK Flat in Misrod,https://example.com/misrod/2-bhk,2024-01-15,7000,893.0,7.84,2024,1,Jan,3,,False
99acres,Misrod,2 BHK,"₹ 7,000/month",896 sq.ft,2 BHK Flat in Misrod,https://example.com/misrod/2-bhk,2024-01-15,7000,896.0,7.81,2024,1,Jan,3,,False
99acres,Misrod,2 BHK,"₹ 9,000/month",726 sq.ft,2 BHK Flat in Misrod,https://example.com/misrod/2-bhk,2024-01-15,9000,726.0,12.4,2024,1,Jan,3,,False
magicbricks,Misrod,2 BHK,"₹ 9,000/month",891 sq.ft,2 BHK Flat in Misrod,https://example.com/misrod/2-bhk,2024-01-15,9000,891.0,10.1,2024,1,Jan,3,,False
99acres,Misrod,2 BHK,"₹ 9,000/month",904 sq.ft,2 BHK Flat in Misrod,https://example.com/misrod/2-bhk,2024-01-15,9000,904.0,9.96,2024,1,Jan,3,,False
99acres,Misrod,2 BHK,"₹ 9,000/month",850 sq.ft,2 BHK Flat in Misrod,https://example.com/misrod/2-bhk,2024-01-15,9000,850.0,10.59,2024,1,Jan,3,,False
99acres,Misrod,2 BHK,"₹ 8,000/month",808 sq.ft,2 BHK Flat in Misrod,https://example.com/misrod/2-bhk,2024-01-15,8000,808.0,9.9,2024,1,Jan,3,,False
99acres,Misrod,2 BHK,"₹ 9,000/month",1015 sq.ft,2 BHK Flat in Misrod,https://example.com/misrod/2-bhk,2024-01-15,9000,1015.0,8.87,2024,1,Jan,3,,False
99acres,Misrod,3 BHK,"₹ 13,500/month",1373 sq.ft,3 BHK Flat in Misrod,https://example.com/misrod/3-bhk,2024-01-15,13500,1373.0,9.83,2024,1,Jan,3,,False
magicbricks,Misrod,3 BHK,"₹ 12,000/month",1241 sq.ft,3 BHK Flat in Misrod,https://example.com/misrod/3-bhk,2024-01-15,12000,1241.0,9.67,2024,1,Jan,3,,False
99acres,Misrod,3 BHK,"₹ 16,500/month",1490 sq.ft,3 BHK Flat in Misrod,https://example.com/misrod/3-bhk,2024-01-15,16500,1490.0,11.07,2024,1,Jan,3,,False
99acres,Misrod,3 BHK,"₹ 14,000/month",1470 sq.ft,3 BHK Flat in Misrod,https://example.com/misrod/3-bhk,2024-01-15,14000,1470.0,9.52,2024,1,Jan,3,,False
99acres,Misrod,3 BHK,"₹ 11,000/month",1446 sq.ft,3 BHK Flat in Misrod,https://example.com/misrod/3-bhk,2024-01-15,11000,1446.0,7.61,2024,1,Jan,3,,False
99acres,Misrod,3 BHK,"₹ 14,500/month",1453 sq.ft,3 BHK Flat in Misrod,https://example.com/misrod/3-bhk,2024-01-15,14500,1453.0,9.98,2024,1,Jan,3,,False
magicbricks,Misrod,3 BHK,"₹ 11,500/month",1172 sq.ft,3 BHK Flat in Misrod,https://example.com/misrod/3-bhk,2024-01-15,11500,1172.0,9.81,2024,1,Jan,3,,False
magicbricks,Misrod,3 BHK,"₹ 14,500/month",1413 sq.ft,3 BHK Flat in Misrod,https://example.com/misrod/3-bhk,2024-01-15,14500,1413.0,10.26,2024,1,Jan,3,,False
99acres,Arera Colony,1 BHK,"₹ 11,000/month",467 sq.ft,1 BHK Flat in Arera Colony,https://example.com/arera-colony/1-bhk,2024-01-22,11000,467.0,23.55,2024,1,Jan,4,,False
99acres,Arera Colony,1 BHK,"₹ 8,500/month",496 sq.ft,1 BHK Flat in Arera Colony,https://example.com/arera-colony/1-bhk,2024-01-22,8500,496.0,17.14,2024,1,Jan,4,,False
99acres,Arera Colony,1 BHK,"₹ 11,000/month",615 sq.ft,1 BHK Flat in Arera Colony,https://example.com/arera-colony/1-bhk,2024-01-22,11000,615.0,17.89,2024,1,Jan,4,,False
magicbricks,Arera Colony,1 BHK,"₹ 10,000/month",450 sq.ft,1 BHK Flat in Arera Colony,https://example.com/arera-colony/1-bhk,2024-01-22,10000,450.0,22.22,2024,1,Jan,4,,False
99acres,Arera Colony,1 BHK,"₹ 10,500/month",487 sq.ft,1 BHK Flat in Arera Colony,https://example.com/arera-colony/1-bhk,2024-01-22,10500,487.0,21.56,2024,1,Jan,4,,False
99acres,Arera Colony,1 BHK,"₹ 12,000/month",456 sq.ft,1 BHK Flat in Arera Colony,https://example.com/arera-colony/1-bhk,2024-01-22,12000,456.0,26.32,2024,1,Jan,4,,False
magicbricks,Arera Colony,2 BHK,"₹ 16,000/month",839 sq.ft,2 BHK Flat in Arera Colony,https://example.com/arera-colony/2-bhk,2024-01-22,16000,839.0,19.07,2024,1,Jan,4,,False
magicbricks,Arera Colony,2 BHK,"₹ 14,500/month",1003 sq.ft,2 BHK Flat in Arera Colony,https://example.com/arera-colony/2-bhk,2024-01-22,14500,1003.0,14.46,2024,1,Jan,4,,False
magicbricks,Arera Colony,2 BHK,"₹ 14,500/month",823 sq.ft,2 BHK Flat in Arera Colony,https://example.com/arera-colony/2-bhk,2024-01-22,14500,823.0,17.62,2024,1,Jan,4,,False
magicbricks,Arera Colony,2 BHK,"₹ 14,500/month",938 sq.ft,2 BHK Flat in Arera Colony,https://example.com/arera-colony/2-bhk,2024-01-22,14500,938.0,15.46,2024,1,Jan,4,,False
99acres,Arera Colony,2 BHK,"₹ 16,000/month",1029 sq.ft,2 BHK Flat in Arera Colony,https://example.com/arera-colony/2-bhk,2024-01-22,16000,1029.0,15.55,2024,1,Jan,4,,False
magicbricks,Arera Colony,2 BHK,"₹ 17,000/month",1007 sq.ft,2 BHK Flat in Arera Colony,https://example.com/arera-colony/2-bhk,2024-01-22,17000,1007.0,16.88,2024,1,Jan,4,,False
magicbricks,Arera Colony,3 BHK,"₹ 25,500/month",1171 sq.ft,3 BHK Flat in Arera Colony,https://example.com/arera-colony/3-bhk,2024-01-22,25500,1171.0,21.78,2024,1,Jan,4,,False
magicbricks,Arera Colony,3 BHK,"₹ 27,500/month",1115 sq.ft,3 BHK Flat in Arera Colony,https://example.com/arera-colony/3-bhk,2024-01-22,27500,1115.0,24.66,2024,1,Jan,4,,False
magicbricks,Arera Colony,3 BHK,"₹ 24,500/month",1238 sq.ft,3 BHK Flat in Arera Colony,https://example.com/arera-colony/3-bhk,2024-01-22,24500,1238.0,19.79,2024,1,Jan,4,,False
99acres,Arera Colony,3 BHK,"₹ 29,500/month",1275 sq.ft,3 BHK Flat in Arera Colony,https://example.com/arera-colony/3-bhk,2024-01-22,29500,1275.0,23.14,2024,1,Jan,4,,False
99acres,Arera Colony,3 BHK,"₹ 23,500/month",1254 sq.ft,3 BHK Flat in Arera Colony,https://example.com/arera-colony/3-bhk,2024-01-22,23500,1254.0,18.74,2024,1,Jan,4,,False
magicbricks,Arera Colony,3 BHK,"₹ 34,500/month",1202 sq.ft,3 BHK Flat in Arera Colony,https://example.com/arera-colony/3-bhk,2024-01-22,34500,1202.0,28.7,2024,1,Jan,4,,False
99acres,MP Nagar,1 BHK,"₹ 12,000/month",530 sq.ft,1 BHK Flat in MP Nagar,https://example.com/mp-nagar/1-bhk,2024-01-22,12000,530.0,22.64,2024,1,Jan,4,,False
99acres,MP Nagar,1 BHK,"₹ 10,000/month",491 sq.ft,1 BHK Flat in MP Nagar,https://example.com/mp-nagar/1-bhk,2024-01-22,10000,491.0,20.37,2024,1,Jan,4,,False
magicbricks,MP Nagar,1 BHK,"₹ 9,500/month",637 sq.ft,1 BHK Flat in MP Nagar,https://example.com/mp-nagar/1-bhk,2024-01-22,9500,637.0,14.91,2024,1,Jan,4,,False
99acres,MP Nagar,2 BHK,"₹ 21,500/month",918 sq.ft,2 BHK Flat in MP Nagar,https://example.com/mp-nagar/2-bhk,2024-01-22,21500,918.0,23.42,2024,1,Jan,4,,False
magicbricks,MP Nagar,2 BHK,"₹ 19,500/month",952 sq.ft,2 BHK Flat in MP Nagar,https://example.com/mp-nagar/2-bhk,2024-01-22,19500,952.0,20.48,2024,1,Jan,4,,False
magicbricks,MP Nagar,2 BHK,"₹ 22,000/month",877 sq.ft,2 BHK Flat in MP Nagar,https://example.com/mp-nagar/2-bhk,2024-01-22,22000,877.0,25.09,2024,1,Jan,4,,False
magicbricks,MP Nagar,3 BHK,"₹ 32,500/month",1230 sq.ft,3 BHK Flat in MP Nagar,https://example.com/mp-nagar/3-bhk,2024-01-22,32500,1230.0,26.42,2024,1,Jan,4,,False
99acres,MP Nagar,3 BHK,"₹ 30,500/month",1322 sq.ft,3 BHK Flat in MP Nagar,https://example.com/mp-nagar/3-bhk,2024-01-22,30500,1322.0,23.07,2024,1,Jan,4,,False
magicbricks,MP Nagar,3 BHK,"₹ 27,000/month",1268 sq.ft,3 BHK Flat in MP Nagar,https://example.com/mp-nagar/3-bhk,2024-01-22,27000,1268.0,21.29,2024,1,Jan,4,,False
magicbricks,Shivaji Nagar,1 BHK,"₹ 6,500/month",554 sq.ft,1 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/1-bhk,2024-01-22,6500,554.0,11.73,2024,1,Jan,4,,False
99acres,Shivaji Nagar,1 BHK,"₹ 7,500/month",502 sq.ft,1 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/1-bhk,2024-01-22,7500,502.0,14.94,2024,1,Jan,4,,False
99acres,Shivaji Nagar,1 BHK,"₹ 8,500/month",476 sq.ft,1 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/1-bhk,2024-01-22,8500,476.0,17.86,2024,1,Jan,4,,False
magicbricks,Shivaji Nagar,1 BHK,"₹ 8,000/month",507 sq.ft,1 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/1-bhk,2024-01-22,8000,507.0,15.78,2024,1,Jan,4,,False
magicbricks,Shivaji Nagar,1 BHK,"₹ 6,500/month",516 sq.ft,1 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/1-bhk,2024-01-22,6500,516.0,12.6,2024,1,Jan,4,,False
magicbricks,Shivaji Nagar,2 BHK,"₹ 13,000/month",936 sq.ft,2 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/2-bhk,2024-01-22,13000,936.0,13.89,2024,1,Jan,4,,False
99acres,Shivaji Nagar,2 BHK,"₹ 13,500/month",978 sq.ft,2 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/2-bhk,2024-01-22,13500,978.0,13.8,2024,1,Jan,4,,False
magicbricks,Shivaji Nagar,2 BHK,"₹ 11,000/month",931 sq.ft,2 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/2-bhk,2024-01-22,11000,931.0,11.82,2024,1,Jan,4,,False
magicbricks,Shivaji Nagar,2 BHK,"₹ 13,000/month",880 sq.ft,2 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/2-bhk,2024-01-22,13000,880.0,14.77,2024,1,Jan,4,,False
99acres,Shivaji Nagar,2 BHK,"₹ 13,000/month",733 sq.ft,2 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/2-bhk,2024-01-22,13000,733.0,17.74,2024,1,Jan,4,,False
99acres,Shivaji Nagar,3 BHK,"₹ 15,500/month",1369 sq.ft,3 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/3-bhk,2024-01-22,15500,1369.0,11.32,2024,1,Jan,4,,False
99acres,Shivaji Nagar,3 BHK,"₹ 19,500/month",1423 sq.ft,3 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/3-bhk,2024-01-22,19500,1423.0,13.7,2024,1,Jan,4,,False
99acres,Shivaji Nagar,3 BHK,"₹ 20,000/month",1110 sq.ft,3 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/3-bhk,2024-01-22,20000,1110.0,18.02,2024,1,Jan,4,,False
99acres,Shivaji Nagar,3 BHK,"₹ 21,000/month",1494 sq.ft,3 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/3-bhk,2024-01-22,21000,1494.0,14.06,2024,1,Jan,4,,False
99acres,Shivaji Nagar,3 BHK,"₹ 21,000/month",1282 sq.ft,3 BHK Flat in Shivaji Nagar,https://example.com/shivaji-nagar/3-bhk,2024-01-22,21000,1282.0,16.38,2024,1,Jan,4,,False
99acres,Kolar Road,1 BHK,"₹ 5,500/month",524 sq.ft,1 BHK Flat in Kolar Road,https://example.com/kolar-road/1-bhk,2024-01-22,5500,524.0,10.5,2024,1,Jan,4,,False
99acres,Kolar Road,1 BHK,"₹ 6,000/month",437 sq.ft,1 BHK Flat in Kolar Road,https://example.com/kolar-road/1-bhk,2024-01-22,6000,437.0,13.73,2024,1,Jan,4,,False
99acres,Kolar Road,1 BHK,"₹ 7,000/month",623 sq.ft,1 BHK Flat in Kolar Road,https://example.com/kolar-road/1-bhk,2024-01-22,7000,623.0,11.24,2024,1,Jan,4,,False
99acres,Kolar Road,1 BHK,"₹ 7,000/month",595 sq.ft,1 BHK Flat in Kolar Road,https://example.com/kolar-road/1-bhk,2024-01-22,7000,595.0,11.76,2024,1,Jan,4,,False
magicbricks,Kolar Road,1 BHK,"₹ 7,000/month",444 sq.ft,1 BHK Flat in Kolar Road,https://example.com/kolar-road/1-bhk,2024-01-22,7000,444.0,15.77,2024,1,Jan,4,,False
99acres,Kolar Road,1 BHK,"₹ 10,000/month",413 sq.ft,1 BHK Flat in Kolar Road,https://example.com/kolar-road/1-bhk,2024-01-22,10000,413.0,24.21,2024,1,Jan,4,,False
99acres,Kolar Road,1 BHK,"₹ 7,000/month",629 sq.ft,1 BHK Flat in Kolar Road,https://example.com/kolar-road/1-bhk,2024-01-22,7000,629.0,11.13,2024,1,Jan,4,,False
magicbricks,Kolar Road,1 BHK,"₹ 7,500/month",514 sq.ft,1 BHK Flat in Kolar Road,https://example.com/kolar-road/1-bhk,2024-01-22,7500,514.0,14.59,2024,1,Jan,4,,False
magicbricks,Kolar Road,1 BHK,"₹ 7,500/month",567 sq.ft,1 BHK Flat in Kolar Road,https://example.com/kolar-road/1-bhk,2024-01-22,7500,567.0,13.23,2024,1,Jan,4,,False
magicbricks,Kolar Road,2 BHK,"₹ 11,500/month",1033 sq.ft,2 BHK Flat in Kolar Road,https://example.com/kolar-road/2-bhk,2024-01-22,11500,1033.0,11.13,2024,1,Jan,4,,False
magicbricks,Kolar Road,2 BHK,"₹ 10,500/month",914 sq.ft,2 BHK Flat in Kolar Road,https://example.com/kolar-road/2-bhk,2024-01-22,10500,914.0,11.49,2024,1,Jan,4,,False
magicbricks,Kolar Road,2 BHK,"₹ 12,000/month",991 sq.ft,2 BHK Flat in Kolar Road,https://example.com/kolar-road/2-bhk,2024-01-22,12000,991.0,12.11,2024,1,Jan,4,,False
magicbricks,Kolar Road,2 BHK,"₹ 9,500/month",1014 sq.ft,2 BHK Flat in Kolar Road,https://example.com/kolar-road/2-bhk,2024-01-22,9500,1014.0,9.37,2024,1,Jan,4,,False
99acres,Kolar Road,2 BHK,"₹ 10,500/month",858 sq.ft,2 BHK Flat in Kolar Road,https://example.com/kolar-road/2-bhk,2024-01-22,10500,858.0,12.24,2024,1,Jan,4,,False
magicbricks,Kolar Road,2 BHK,"₹ 10,000/month",994 sq.ft,2 BHK Flat in Kolar Road,https://example.com/kolar-road/2-bhk,2024-01-22,10000,994.0,10.06,2024,1,Jan,4,,False
magicbricks,Kolar Road,2 BHK,"₹ 11,000/month",968 sq.ft,2 BHK Flat in Kolar Road,https://example.com/kolar-road/2-bhk,2024-01-22,11000,968.0,11.36,2024,1,Jan,4,,False
magicbricks,Kolar Road,2 BHK,"₹ 14,000/month",919 sq.ft,2 BHK Flat in Kolar Road,https://example.com/kolar-road/2-bhk,2024-01-22,14000,919.0,15.23,2024,1,Jan,4,,False
magicbricks,Kolar Road,2 BHK,"₹ 8,000/month",854 sq.ft,2 BHK Flat in Kolar Road,https://example.com/kolar-road/2-bhk,2024-01-22,8000,854.0,9.37,2024,1,Jan,4,,False
magicbricks,Kolar Road,3 BHK,"₹ 18,000/month",1194 sq.ft,3 BHK Flat in Kolar Road,https://example.com/kolar-road/3-bhk,2024-01-22,18000,1194.0,15.08,2024,1,Jan,4,,False
99acres,Kolar Road,3 BHK,"₹ 12,500/month",1228 sq.ft,3 BHK Flat in Kolar Road,https://example.com/kolar-road/3-bhk,2024-01-22,12500,1228.0,10.18,2024,1,Jan,4,,False
99acres,Kolar Road,3 BHK,"₹ 15,500/month",1155 sq.ft,3 BHK Flat in Kolar Road,https://example.com/kolar-road/3-bhk,2024-01-22,15500,1155.0,13.42,2024,1,Jan,4,,False
99acres,Kolar Road,3 BHK,"₹ 19,000/month",1253 sq.ft,3 BHK Flat in Kolar Road,https://example.com/kolar-road/3-bhk,2024-01-22,19000,1253.0,15.16,2024,1,Jan,4,,False
99acres,Kolar Road,3 BHK,"₹ 16,500/month",1383 sq.ft,3 BHK Flat in Kolar Road,https://example.com/kolar-road/3-bhk,2024-01-22,16500,1383.0,11.93,2024,1,Jan,4,,False
magicbricks,Kolar Road,3 BHK,"₹ 14,000/month",1266 sq.ft,3 BHK Flat in Kolar Road,https://example.com/kolar-road/3-bhk,2024-01-22,14000,1266.0,11.06,2024,1,Jan,4,,False
magicbricks,Kolar Road,3 BHK,"₹ 14,500/month",1317 sq.ft,3 BHK Flat in Kolar Road,https://example.com/kolar-road/3-bhk,2024-01-22,14500,1317.0,11.01,2024,1,Jan,4,,False
magicbricks,Kolar Road,3 BHK,"₹ 18,000/month",1125 sq.ft,3 BHK Flat in Kolar Road,https://example.com/kolar-road/3-bhk,2024-01-22,18000,1125.0,16.0,2024,1,Jan,4,,False
99acres,Kolar Road,3 BHK,"₹ 14,500/month",1256 sq.ft,3 BHK Flat in Kolar Road,https://example.com/kolar-road/3-bhk,2024-01-22,14500,1256.0,11.54,2024,1,Jan,4,,False
99acres,Ayodhya Nagar,1 BHK,"₹ 7,500/month",495 sq.ft,1 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/1-bhk,2024-01-22,7500,495.0,15.15,2024,1,Jan,4,,False
magicbricks,Ayodhya Nagar,1 BHK,"₹ 7,000/month",636 sq.ft,1 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/1-bhk,2024-01-22,7000,636.0,11.01,2024,1,Jan,4,,False
magicbricks,Ayodhya Nagar,1 BHK,"₹ 6,500/month",588 sq.ft,1 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/1-bhk,2024-01-22,6500,588.0,11.05,2024,1,Jan,4,,False
99acres,Ayodhya Nagar,1 BHK,"₹ 9,000/month",535 sq.ft,1 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/1-bhk,2024-01-22,9000,535.0,16.82,2024,1,Jan,4,,False
magicbricks,Ayodhya Nagar,1 BHK,"₹ 7,500/month",522 sq.ft,1 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/1-bhk,2024-01-22,7500,522.0,14.37,2024,1,Jan,4,,False
99acres,Ayodhya Nagar,1 BHK,"₹ 5,500/month",509 sq.ft,1 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/1-bhk,2024-01-22,5500,509.0,10.81,2024,1,Jan,4,,False
magicbricks,Ayodhya Nagar,1 BHK,"₹ 7,500/month",497 sq.ft,1 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/1-bhk,2024-01-22,7500,497.0,15.09,2024,1,Jan,4,,False
magicbricks,Ayodhya Nagar,1 BHK,"₹ 6,500/month",581 sq.ft,1 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/1-bhk,2024-01-22,6500,581.0,11.19,2024,1,Jan,4,,False
99acres,Ayodhya Nagar,1 BHK,"₹ 8,000/month",630 sq.ft,1 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/1-bhk,2024-01-22,8000,630.0,12.7,2024,1,Jan,4,,False
99acres,Ayodhya Nagar,1 BHK,"₹ 6,500/month",627 sq.ft,1 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/1-bhk,2024-01-22,6500,627.0,10.37,2024,1,Jan,4,,False
magicbricks,Ayodhya Nagar,1 BHK,"₹ 7,000/month",421 sq.ft,1 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/1-bhk,2024-01-22,7000,421.0,16.63,2024,1,Jan,4,,False
magicbricks,Ayodhya Nagar,1 BHK,"₹ 7,500/month",434 sq.ft,1 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/1-bhk,2024-01-22,7500,434.0,17.28,2024,1,Jan,4,,False
magicbricks,Ayodhya Nagar,2 BHK,"₹ 13,000/month",764 sq.ft,2 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/2-bhk,2024-01-22,13000,764.0,17.02,2024,1,Jan,4,,False
99acres,Ayodhya Nagar,2 BHK,"₹ 10,000/month",833 sq.ft,2 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/2-bhk,2024-01-22,10000,833.0,12.0,2024,1,Jan,4,,False
magicbricks,Ayodhya Nagar,2 BHK,"₹ 11,000/month",859 sq.ft,2 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/2-bhk,2024-01-22,11000,859.0,12.81,2024,1,Jan,4,,False
magicbricks,Ayodhya Nagar,2 BHK,"₹ 11,000/month",966 sq.ft,2 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/2-bhk,2024-01-22,11000,966.0,11.39,2024,1,Jan,4,,False
magicbricks,Ayodhya Nagar,2 BHK,"₹ 10,500/month",797 sq.ft,2 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/2-bhk,2024-01-22,10500,797.0,13.17,2024,1,Jan,4,,False
99acres,Ayodhya Nagar,2 BHK,"₹ 14,500/month",788 sq.ft,2 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/2-bhk,2024-01-22,14500,788.0,18.4,2024,1,Jan,4,,False
99acres,Ayodhya Nagar,2 BHK,"₹ 12,500/month",865 sq.ft,2 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/2-bhk,2024-01-22,12500,865.0,14.45,2024,1,Jan,4,,False
magicbricks,Ayodhya Nagar,2 BHK,"₹ 9,500/month",1050 sq.ft,2 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/2-bhk,2024-01-22,9500,1050.0,9.05,2024,1,Jan,4,,False
99acres,Ayodhya Nagar,2 BHK,"₹ 13,500/month",778 sq.ft,2 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/2-bhk,2024-01-22,13500,778.0,17.35,2024,1,Jan,4,,False
99acres,Ayodhya Nagar,2 BHK,"₹ 15,000/month",973 sq.ft,2 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/2-bhk,2024-01-22,15000,973.0,15.42,2024,1,Jan,4,,False
99acres,Ayodhya Nagar,2 BHK,"₹ 13,500/month",964 sq.ft,2 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/2-bhk,2024-01-22,13500,964.0,14.0,2024,1,Jan,4,,False
99acres,Ayodhya Nagar,2 BHK,"₹ 9,500/month",770 sq.ft,2 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/2-bhk,2024-01-22,9500,770.0,12.34,2024,1,Jan,4,,False
99acres,Ayodhya Nagar,3 BHK,"₹ 16,500/month",1349 sq.ft,3 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/3-bhk,2024-01-22,16500,1349.0,12.23,2024,1,Jan,4,,False
99acres,Ayodhya Nagar,3 BHK,"₹ 21,000/month",1150 sq.ft,3 BHK Flat in Ayodhya Nagar,https://example.com/ayodhya-nagar/3-bhk,2024-01-22,21000,1150.0,18.26,2024,1,Jan,4,,False
